Run No.	Date	Sample ID	PO4_mean	PO4_mean_QF	PO4_sd	PO4_sd_QF	PO4_cd_CF	PO4_cd_CF_QF	PO4_mean_c	PO4_mean_c_QF	PO4_sd_c	PO4_sd_c_QF	NO2_mean	NO2_mean_QF	NO2_stdev	NO2_stdev_QF	NO2_cd_CF	NO2_cd_CF_QF	NO2_mean_c	NO2_mean_c_QF	NO2_sd_c	NO2_sd_c_QF	N3N2_mean	N3N2_mean_QF	N3N2_sd	N3N2_sd_QF	NO3+NO2_cd_CF	NO3+NO2_cd_CF_QF	N3N2_mean_c	N3N2_mean_c_QF	N3N2_sd_c	N3N2_sd_c_QF	Si_mean	Si_mean_QF	Si_stdev	Si_stdev_QF	Si(OH)4_cd_CF	Si(OH)4_cd_CF_QF	Si_mean_c	Si_mean_c_QF	Si_sd_c	Si_sd_c_QF	NH4_mean	NH4_mean_QF	NH4_stdev	NH4_stdev_QF	NH4_cd_CF	NH4_cd_CF_QF	NH4_mean_c	NH4_mean_c_QF	NH4_sd_c	NH4_sd_c_QF 
39	25.03.20	80-85 IceC 200325	0.256	2	0.001	2	0.984	11	0.251	2	0.001	2	0.011	2	0.001	2	0.396	2	0.004	2	0.000	2	0.213	2	0.001	2	0.995	2	0.211	2	0.001	2	5.042	2	0.004	2	1.173	2	5.916	2	0.004	2	0.739	3	0.014	2	0.625	2	0.462	3	0.009	2
39	25.03.20	85-90 IceC 200325	0.101	2	0.001	2	0.984	11	0.099	2	0.001	2	0.024	2	0.001	2	0.396	2	0.009	2	0.000	2	0.242	2	0.000	2	0.995	2	0.241	2	0.000	2	2.955	2	0.007	2	1.173	2	3.468	2	0.008	2	0.743	3	0.004	2	0.625	2	0.464	3	0.003	2
39	25.03.20	90-95 IceC 200325	0.277	2	0.001	2	0.984	11	0.272	2	0.001	2	0.012	2	0.001	2	0.396	2	0.005	2	0.001	2	0.239	2	0.001	2	0.995	2	0.238	2	0.001	2	6.282	2	0.004	2	1.173	2	7.372	2	0.005	2	1.008	3	0.001	2	0.625	2	0.630	3	0.001	2
39	25.03.20	95-100 IceC 200325	0.170	2	0.001	2	0.984	11	0.167	2	0.001	2	0.009	2	0.000	2	0.396	2	0.004	2	0.000	2	0.227	2	0.001	2	0.995	2	0.225	2	0.001	2	6.046	2	0.003	2	1.173	2	7.095	2	0.003	2	0.762	3	0.008	2	0.625	2	0.476	3	0.005	2
39	25.03.20	100-105 IceC 200325	0.124	2	0.000	2	0.984	11	0.122	2	0.000	2	0.010	2	0.000	2	0.396	2	0.004	2	0.000	2	0.253	2	0.001	2	0.995	2	0.252	2	0.001	2	4.512	2	0.006	2	1.173	2	5.295	2	0.007	2	0.781	3	0.001	2	0.625	2	0.487	3	0.000	2
39	25.03.20	105-110 IceC 200325	0.071	2	0.001	2	0.984	11	0.069	2	0.001	2	0.021	2	0.000	2	0.396	2	0.008	2	0.000	2	0.277	2	0.001	2	0.995	2	0.275	2	0.001	2	1.993	2	0.004	2	1.173	2	2.339	2	0.005	2	1.282	3	0.029	2	0.625	2	0.800	3	0.018	2
39	25.03.20	110-115 IceC 200325	0.058	2	0.001	2	0.984	11	0.057	2	0.001	2	0.027	2	0.001	2	0.396	2	0.010	2	0.000	2	0.257	2	0.001	2	0.995	2	0.255	2	0.001	2	1.935	2	0.004	2	1.173	2	2.270	2	0.004	2	0.930	3	0.006	2	0.625	2	0.581	3	0.004	2
39	25.03.20	115-120 IceC 200325	0.100	2	0.001	2	0.984	11	0.098	2	0.001	2	0.014	2	0.000	2	0.396	2	0.006	2	0.000	2	0.272	2	0.001	2	0.995	2	0.270	2	0.001	2	2.119	2	0.001	2	1.173	2	2.487	2	0.002	2	1.516	3	0.030	2	0.625	2	0.946	3	0.019	2
39	25.03.20	120-125 IceC 200325	0.098	2	0.001	2	0.984	11	0.096	2	0.001	2	0.023	2	0.001	2	0.396	2	0.009	2	0.000	2	0.328	2	0.001	2	0.995	2	0.326	2	0.001	2	1.800	2	0.001	2	1.173	2	2.112	2	0.001	2	2.442	10	0.045	2	0.625	2	1.525	10	0.028	2
39	25.03.20	125-130 IceC 200325	0.052	2	0.001	2	0.984	11	0.051	2	0.001	2	0.035	2	0.001	2	0.396	2	0.014	2	0.000	2	0.351	2	0.002	2	0.995	2	0.349	2	0.002	2	0.823	2	0.005	2	1.173	2	0.965	2	0.006	2	1.467	3	0.035	2	0.625	2	0.916	3	0.022	2
39	25.03.20	130-135 IceC 200325	0.053	2	0.000	2	0.984	11	0.052	2	0.000	2	0.030	2	0.000	2	0.396	2	0.012	2	0.000	2	0.415	2	0.001	2	0.995	2	0.413	2	0.001	2	0.694	2	0.002	2	1.173	2	0.814	2	0.002	2	0.759	3	0.041	2	0.625	2	0.474	3	0.026	2
39	25.03.20	135-140 IceC 200325	0.035	2	0.001	2	0.984	11	0.034	2	0.001	2	0.024	2	0.000	2	0.396	2	0.009	2	0.000	2	0.432	2	0.001	2	0.995	2	0.429	2	0.001	2	0.620	2	0.003	2	1.173	2	0.728	2	0.003	2	1.173	3	0.021	2	0.625	2	0.733	3	0.013	2
39	25.03.20	140-145 IceC 200325	0.050	2	0.001	2	0.984	11	0.049	2	0.001	2	0.025	2	0.001	2	0.396	2	0.010	2	0.000	2	0.423	2	0.001	2	0.995	2	0.421	2	0.001	2	0.677	2	0.003	2	1.173	2	0.794	2	0.003	2	1.066	3	0.006	2	0.625	2	0.665	3	0.004	2
39	25.03.20	145-150 IceC 200325	0.044	2	0.002	2	0.984	11	0.043	2	0.002	2	0.023	2	0.001	2	0.396	2	0.009	2	0.001	2	0.502	2	0.083	2	0.995	2	0.499	2	0.083	2	0.643	2	0.015	2	1.173	2	0.754	2	0.017	2	1.130	3	0.168	2	0.625	2	0.705	3	0.105	2
39	25.03.20	150-155 IceC 200325	0.055	2	0.000	2	0.984	11	0.054	2	0.000	2	0.017	2	0.001	2	0.396	2	0.007	2	0.000	2	0.431	2	0.001	2	0.995	2	0.429	2	0.001	2	0.614	2	0.006	2	1.173	2	0.720	2	0.007	2	0.883	3	0.017	2	0.625	2	0.551	3	0.011	2
39	25.03.20	155-160 IceC 200325	0.052	2	0.002	2	0.984	11	0.051	2	0.002	2	0.017	2	0.001	2	0.396	2	0.007	2	0.000	2	0.426	2	0.001	2	0.995	2	0.424	2	0.001	2	0.664	2	0.000	2	1.173	2	0.779	2	0.000	2	1.001	3	0.004	2	0.625	2	0.625	3	0.003	2
39	25.03.20	160-165 IceC 200325	0.055	2	0.001	2	0.984	11	0.054	2	0.001	2	0.013	2	0.001	2	0.396	2	0.005	2	0.000	2	0.430	2	0.002	2	0.995	2	0.427	2	0.002	2	0.557	2	0.001	2	1.173	2	0.653	2	0.001	2	0.708	3	0.018	2	0.625	2	0.442	3	0.011	2
39	25.03.20	165-170 IceC 200325	0.057	2	0.001	2	0.984	11	0.056	2	0.001	2	0.014	2	0.001	2	0.396	2	0.005	2	0.000	2	0.451	2	0.001	2	0.995	2	0.449	2	0.001	2	0.599	2	0.001	2	1.173	2	0.702	2	0.001	2	1.125	3	0.021	2	0.625	2	0.703	3	0.013	2
39	25.03.20	170-175 IceC 200325	0.043	2	0.001	2	0.984	11	0.042	2	0.001	2	0.011	2	0.000	2	0.396	2	0.004	2	0.000	2	0.420	2	0.004	2	0.995	2	0.417	2	0.004	2	0.527	2	0.001	2	1.173	2	0.618	2	0.001	2	1.081	3	0.011	2	0.625	2	0.675	3	0.007	2
39	25.03.20	175-180 IceC 200325	0.035	2	0.001	2	0.984	11	0.034	2	0.001	2	0.015	2	0.001	2	0.396	2	0.006	2	0.000	2	0.462	2	0.001	2	0.995	2	0.459	2	0.001	2	0.496	2	0.001	2	1.173	2	0.581	2	0.001	2	1.311	3	0.008	2	0.625	2	0.819	3	0.005	2
39	25.03.20	180-185 IceC 200325	0.053	2	0.000	2	0.984	11	0.052	2	0.000	2	0.026	2	0.000	2	0.396	2	0.010	2	0.000	2	0.570	2	0.001	2	0.995	2	0.567	2	0.001	2	0.431	2	0.002	2	1.173	2	0.505	2	0.002	2	1.069	3	0.011	2	0.625	2	0.667	3	0.007	2
39	25.03.20	185-190 IceC 200325	0.058	2	0.001	2	0.984	11	0.057	2	0.001	2	0.018	2	0.001	2	0.396	2	0.007	2	0.000	2	0.593	2	0.000	2	0.995	2	0.590	2	0.000	2	0.426	2	0.002	2	1.173	2	0.499	2	0.002	2	1.674	3	0.009	2	0.625	2	1.045	3	0.006	2
39	25.03.20	190-195 IceC 200325	0.032	2	0.000	2	0.984	11	0.031	2	0.000	2	0.016	2	0.000	2	0.396	2	0.006	2	0.000	2	0.609	2	0.001	2	0.995	2	0.606	2	0.001	2	0.364	2	0.001	2	1.173	2	0.427	2	0.001	2	2.087	3	0.020	2	0.625	2	1.303	3	0.012	2
39	25.03.20	195-200 IceC 200325	0.064	2	0.001	2	0.984	11	0.062	2	0.001	2	0.034	2	0.001	2	0.396	2	0.013	2	0.000	2	0.780	2	0.001	2	0.995	2	0.775	2	0.001	2	0.396	2	0.001	2	1.173	2	0.465	2	0.002	2	4.912	10	0.102	2	0.625	2	3.068	10	0.064	2
39	25.03.20	200-203 IceC 200325	0.116	2	0.001	2	0.984	11	0.114	2	0.001	2	0.018	2	0.000	2	0.396	2	0.007	2	0.000	2	0.823	2	0.004	2	0.995	2	0.819	2	0.004	2	0.660	2	0.001	2	1.173	2	0.774	2	0.001	2	2.867	10	0.066	2	0.625	2	1.791	10	0.042	2
39	25.03.20	unknown Cup15	0.052	2	0.001	2	0.984	11	0.051	2	0.001	2	0.012	2	0.000	2	0.396	2	0.005	2	0.000	2	0.236	2	0.000	2	0.995	2	0.235	2	0.000	2	0.790	2	0.002	2	1.173	2	0.926	2	0.002	2	0.609	3	0.030	2	0.625	2	0.380	3	0.019	2
39	25.03.20	unknown cup29	0.127	2	0.000	2	0.984	11	0.125	2	0.000	2	0.007	2	0.001	2	0.396	2	0.003	2	0.000	2	0.245	2	0.000	2	0.995	2	0.244	2	0.000	2	3.911	2	0.003	2	1.173	2	4.590	2	0.003	2	0.897	3	0.001	2	0.625	2	0.560	3	0.000	2
																																																				
40	28.03.20	CN Exp 28.03.20	0.940	2	0.002	2	0.984	11	0.925	2	0.002	2	0.197	2	0.000	2	0.396	11	0.078	2	0.000	2	6.303	2	0.011	2	0.995	11	6.269	2	0.011	2	2.063	2	0.013	2	1.173	11	2.421	2	0.015	2	4.215	10	0.103	2	0.625	11	2.632	10	0.064	2
40	28.03.20	CN Exp 28.03.20	0.941	2	0.003	2	0.984	11	0.926	2	0.003	2	0.202	2	0.001	2	0.396	11	0.080	2	0.001	2	6.303	2	0.003	2	0.995	11	6.270	2	0.003	2	2.043	2	0.007	2	1.173	11	2.397	2	0.008	2	4.368	10	0.022	2	0.625	11	2.728	10	0.014	2
40	28.03.20	CN Exp 28.03.20	0.947	2	0.003	2	0.984	11	0.932	2	0.003	2	0.203	2	0.001	2	0.396	11	0.080	2	0.000	2	6.308	2	0.014	2	0.995	11	6.275	2	0.014	2	2.032	2	0.001	2	1.173	11	2.384	2	0.001	2	4.515	10	0.004	2	0.625	11	2.820	10	0.002	2
40	28.03.20	surf iner dyn 28.03	0.310	2	0.002	2	0.984	11	0.305	2	0.002	2	0.034	2	0.001	2	0.396	11	0.013	2	0.001	2	2.138	2	0.006	2	0.995	11	2.126	2	0.006	2	2.798	2	0.013	2	1.173	11	3.283	2	0.015	2	0.048	2	0.017	2	0.625	11	0.030	2	0.011	2
40	28.03.20	ice melt 28.03.20	0.300	2	0.002	2	0.984	11	0.295	2	0.002	2	0.022	2	0.000	2	0.396	11	0.009	2	0.000	2	1.936	2	0.004	2	0.995	11	1.925	2	0.004	2	2.597	2	0.001	2	1.173	11	3.048	2	0.002	2	-0.033	2	0.004	2	0.625	11	-0.033	2	0.004	2
40	28.03.20	surf dyn low 28.03.	0.371	2	0.002	2	0.984	11	0.365	2	0.002	2	0.018	2	0.000	2	0.396	11	0.007	2	0.000	2	2.060	2	0.001	2	0.995	11	2.049	2	0.001	2	2.822	2	0.005	2	1.173	11	3.311	2	0.006	2	-0.051	2	0.002	2	0.625	11	-0.051	2	0.002	2
40	28.03.20	surf dyn high 28.03	0.337	2	0.001	2	0.984	11	0.331	2	0.001	2	0.033	2	0.001	2	0.396	11	0.013	2	0.001	2	2.367	2	0.004	2	0.995	11	2.354	2	0.004	2	2.757	2	0.007	2	1.173	11	3.235	2	0.008	2	0.028	2	0.004	2	0.625	11	0.017	2	0.003	2
40	28.03.20	alt core 28.03.20	0.833	2	0.004	2	0.984	11	0.820	2	0.004	2	0.011	2	0.000	2	0.396	11	0.004	2	0.000	2	13.200	2	0.047	2	0.995	11	13.130	2	0.046	2	4.763	2	0.010	2	1.173	11	5.589	2	0.012	2	0.026	2	0.004	2	0.625	11	0.016	2	0.002	2
40	28.03.20	607	0.831	2	0.001	2	0.984	11	0.818	2	0.001	2	0.014	2	0.001	2	0.396	11	0.005	2	0.000	2	12.652	2	0.012	2	0.995	11	12.585	2	0.012	2	4.705	2	0.011	2	1.173	11	5.521	2	0.013	2	0.191	2	0.025	2	0.625	11	0.119	2	0.015	2
40	28.03.20	608	0.314	2	0.002	2	0.984	11	0.309	2	0.002	2	0.019	2	0.001	2	0.396	11	0.007	2	0.000	2	2.390	2	0.042	2	0.995	11	2.377	2	0.041	2	2.032	2	0.011	2	1.173	11	2.385	2	0.013	2	0.405	2	0.003	2	0.625	11	0.253	2	0.002	2
40	28.03.20	609	0.310	2	0.002	2	0.984	11	0.305	2	0.002	2	0.018	2	0.000	2	0.396	11	0.007	2	0.000	2	2.297	2	0.005	2	0.995	11	2.284	2	0.005	2	1.994	2	0.001	2	1.173	11	2.340	2	0.002	2	0.132	2	0.003	2	0.625	11	0.082	2	0.002	2
40	28.03.20	610	0.308	2	0.003	2	0.984	11	0.303	2	0.003	2	0.022	2	0.001	2	0.396	11	0.009	2	0.000	2	2.283	2	0.002	2	0.995	11	2.270	2	0.002	2	1.993	2	0.000	2	1.173	11	2.339	2	0.000	2	0.212	2	0.001	2	0.625	11	0.132	2	0.001	2
40	28.03.20	611	0.835	2	0.001	2	0.984	11	0.821	2	0.001	2	0.014	2	0.001	2	0.396	11	0.005	2	0.000	2	12.704	2	0.019	2	0.995	11	12.636	2	0.019	2	4.685	2	0.016	2	1.173	11	5.498	2	0.018	2	0.176	2	0.023	2	0.625	11	0.110	2	0.014	2
40	28.03.20	612	0.836	2	0.001	2	0.984	11	0.822	2	0.001	2	0.014	2	0.001	2	0.396	11	0.005	2	0.000	2	12.680	2	0.010	2	0.995	11	12.613	2	0.010	2	4.716	2	0.005	2	1.173	11	5.534	2	0.006	2	0.175	2	0.008	2	0.625	11	0.109	2	0.005	2
40	28.03.20	613	0.834	2	0.001	2	0.984	11	0.820	2	0.001	2	0.015	2	0.000	2	0.396	11	0.006	2	0.000	2	12.695	2	0.000	2	0.995	11	12.628	2	0.000	2	4.668	2	0.000	2	1.173	11	5.478	2	0.000	2	0.174	2	0.005	2	0.625	11	0.108	2	0.003	2
40	28.03.20	614	0.830	2	0.001	2	0.984	11	0.817	2	0.001	2	0.015	2	0.000	2	0.396	11	0.006	2	0.000	2	12.585	2	0.004	2	0.995	11	12.518	2	0.004	2	4.517	2	0.002	2	1.173	11	5.300	2	0.002	2	0.162	2	0.000	2	0.625	11	0.101	2	0.000	2
40	28.03.20	615	0.734	2	0.003	2	0.984	11	0.722	2	0.003	2	0.015	2	0.001	2	0.396	11	0.006	2	0.000	2	10.290	2	0.018	2	0.995	11	10.235	2	0.018	2	4.160	2	0.011	2	1.173	11	4.881	2	0.012	2	0.167	2	0.024	2	0.625	11	0.104	2	0.015	2
40	28.03.20	616	0.597	2	0.004	2	0.984	11	0.588	2	0.004	2	0.015	2	0.000	2	0.396	11	0.006	2	0.000	2	6.736	2	0.016	2	0.995	11	6.700	2	0.016	2	3.045	2	0.004	2	1.173	11	3.573	2	0.005	2	0.157	2	0.005	2	0.625	11	0.098	2	0.003	2
40	28.03.20	617	0.480	2	0.001	2	0.984	11	0.472	2	0.001	2	0.018	2	0.001	2	0.396	11	0.007	2	0.000	2	4.971	2	0.016	2	0.995	11	4.945	2	0.015	2	2.864	2	0.001	2	1.173	11	3.360	2	0.001	2	0.143	2	0.003	2	0.625	11	0.089	2	0.002	2
40	28.03.20	618	0.434	2	0.003	2	0.984	11	0.427	2	0.003	2	0.017	2	0.001	2	0.396	11	0.007	2	0.000	2	3.994	2	0.004	2	0.995	11	3.973	2	0.004	2	2.621	2	0.004	2	1.173	11	3.075	2	0.004	2	0.150	2	0.002	2	0.625	11	0.093	2	0.001	2
40	28.03.20	619	0.351	2	0.001	2	0.984	11	0.345	2	0.001	2	0.017	2	0.001	2	0.396	11	0.007	2	0.001	2	2.956	2	0.005	2	0.995	11	2.940	2	0.005	2	2.199	2	0.002	2	1.173	11	2.580	2	0.002	2	0.169	2	0.002	2	0.625	11	0.105	2	0.001	2
40	28.03.20	620	0.340	2	0.001	2	0.984	11	0.334	2	0.001	2	0.018	2	0.000	2	0.396	11	0.007	2	0.000	2	2.736	2	0.001	2	0.995	11	2.722	2	0.001	2	2.109	2	0.000	2	1.173	11	2.475	2	0.000	2	0.150	2	0.003	2	0.625	11	0.094	2	0.002	2
40	28.03.20	621	0.332	2	0.002	2	0.984	11	0.326	2	0.002	2	0.020	2	0.000	2	0.396	11	0.008	2	0.000	2	2.575	2	0.001	2	0.995	11	2.561	2	0.001	2	2.000	2	0.000	2	1.173	11	2.347	2	0.000	2	0.151	2	0.001	2	0.625	11	0.094	2	0.000	2
40	28.03.20	622	0.315	2	0.002	2	0.984	11	0.310	2	0.002	2	0.018	2	0.001	2	0.396	11	0.007	2	0.000	2	2.359	2	0.001	2	0.995	11	2.346	2	0.001	2	1.944	2	0.001	2	1.173	11	2.281	2	0.002	2	0.142	2	0.003	2	0.625	11	0.089	2	0.002	2
40	28.03.20	623	0.389	2	0.002	2	0.984	11	0.382	2	0.002	2	0.019	2	0.001	2	0.396	11	0.007	2	0.000	2	2.342	2	0.001	2	0.995	11	2.329	2	0.001	2	1.943	2	0.001	2	1.173	11	2.280	2	0.001	2	0.148	2	0.001	2	0.625	11	0.092	2	0.001	2
40	28.03.20	624	0.309	2	0.001	2	0.984	11	0.304	2	0.001	2	0.018	2	0.001	2	0.396	11	0.007	2	0.000	2	2.337	2	0.001	2	0.995	11	2.324	2	0.001	2	1.939	2	0.006	2	1.173	11	2.275	2	0.007	2	0.155	2	0.003	2	0.625	11	0.097	2	0.002	2
40	28.03.20	CN 1:2	0.456	2	0.000	2	0.984	11	0.449	2	0.000	2	0.096	2	0.002	2	0.396	11	0.038	2	0.001	2	3.084	2	0.004	2	0.995	11	3.067	2	0.004	2	1.101	2	0.001	2	1.173	11	1.291	2	0.001	2	1.652	2	0.002	2	0.625	11	1.031	2	0.001	2
																																																				
41	04.04.20	CN Exp 03.04.20	0.396	2	0.003	2	0.984	11	0.390	2	0.003	2	0.023	2	0.001	2	0.340	2	0.008	2	0.000	2	3.179	2	0.011	2	1.067	2	3.393	2	0.012	2	2.018	2	0.006	2	1.182	2	2.384	2	0.008	2	-0.021	2	0.025	2	1.053	2	-0.021	2	0.025	2
41	04.04.20	CN Exp 03.04.20	0.412	2	0.001	2	0.984	11	0.405	2	0.001	2	0.021	2	0.001	2	0.340	2	0.007	2	0.000	2	3.200	2	0.008	2	1.067	2	3.415	2	0.009	2	2.014	2	0.006	2	1.182	2	2.380	2	0.007	2	-0.076	2	0.007	2	1.053	2	-0.076	2	0.007	2
41	04.04.20	CN Exp 03.04.20	0.420	2	0.001	2	0.984	11	0.413	2	0.001	2	0.021	2	0.000	2	0.340	2	0.007	2	0.000	2	3.213	2	0.004	2	1.067	2	3.428	2	0.004	2	2.017	2	0.004	2	1.182	2	2.384	2	0.005	2	0.030	2	0.002	2	1.053	2	0.031	2	0.002	2
41	04.04.20	625	0.839	2	0.001	2	0.984	11	0.825	2	0.001	2	0.010	2	0.001	2	0.340	2	0.003	2	0.000	2	11.286	2	0.032	2	1.067	2	12.044	2	0.034	2	4.803	2	0.008	2	1.182	2	5.675	2	0.009	2	0.011	2	0.006	2	1.053	2	0.012	2	0.006	2
41	04.04.20	626	0.752	2	0.001	2	0.984	11	0.740	2	0.001	2	0.012	2	0.001	2	0.340	2	0.004	2	0.000	2	9.459	2	0.004	2	1.067	2	10.094	2	0.004	2	4.370	2	0.006	2	1.182	2	5.164	2	0.007	2	0.839	2	0.001	2	1.053	2	0.883	2	0.001	2
41	04.04.20	627	0.637	2	0.004	2	0.984	11	0.626	2	0.003	2	0.013	2	0.001	2	0.340	2	0.004	2	0.000	2	6.986	2	0.047	2	1.067	2	7.455	2	0.051	2	3.667	2	0.021	2	1.182	2	4.333	2	0.025	2	-0.145	2	0.049	2	1.053	2	-0.145	2	0.049	2
41	04.04.20	628	0.359	2	0.001	2	0.984	11	0.353	2	0.001	2	0.015	2	0.001	2	0.340	2	0.005	2	0.000	2	2.768	2	0.018	2	1.067	2	2.954	2	0.020	2	2.079	2	0.003	2	1.182	2	2.457	2	0.003	2	0.062	2	0.010	2	1.053	2	0.065	2	0.010	2
41	04.04.20	629	0.350	2	0.000	2	0.984	11	0.344	2	0.000	2	0.030	2	0.001	2	0.340	2	0.010	2	0.000	2	2.653	2	0.001	2	1.067	2	2.831	2	0.001	2	2.025	2	0.001	2	1.182	2	2.392	2	0.001	2	0.013	2	0.005	2	1.053	2	0.013	2	0.005	2
41	04.04.20	630	0.364	2	0.001	2	0.984	11	0.358	2	0.001	2	0.027	2	0.001	2	0.340	2	0.009	2	0.000	2	2.605	2	0.004	2	1.067	2	2.779	2	0.004	2	2.034	2	0.006	2	1.182	2	2.404	2	0.007	2	0.117	2	0.002	2	1.053	2	0.123	2	0.002	2
41	04.04.20	631	0.349	2	0.001	2	0.984	11	0.343	2	0.001	2	0.022	2	0.001	2	0.340	2	0.007	2	0.000	2	2.595	2	0.004	2	1.067	2	2.769	2	0.004	2	2.032	2	0.004	2	1.182	2	2.401	2	0.004	2	0.026	2	0.001	2	1.053	2	0.027	2	0.001	2
41	04.04.20	632	0.419	2	0.001	2	0.984	11	0.412	2	0.001	2	0.017	2	0.002	2	0.340	2	0.006	2	0.001	2	3.296	2	0.004	2	1.067	2	3.517	2	0.004	2	1.993	2	0.003	2	1.182	2	2.355	2	0.003	2	0.008	2	0.002	2	1.053	2	0.008	2	0.002	2
41	04.04.20	633	0.924	2	0.001	2	0.984	11	0.909	2	0.001	2	0.007	2	0.001	2	0.340	2	0.002	2	0.000	2	12.354	2	0.021	2	1.067	2	13.184	2	0.023	2	6.611	2	0.017	2	1.182	2	7.813	2	0.020	2	-0.116	2	0.011	2	1.053	2	-0.116	2	0.011	2
41	04.04.20	634	0.894	2	0.004	2	0.984	11	0.879	2	0.003	2	0.011	2	0.008	2	0.340	2	0.004	2	0.003	2	11.874	2	0.018	2	1.067	2	12.672	2	0.020	2	5.867	2	0.000	2	1.182	2	6.933	2	0.000	2	-0.109	2	0.001	2	1.053	2	-0.109	2	0.001	2
41	04.04.20	635	0.863	2	0.002	2	0.984	11	0.849	2	0.002	2	0.005	2	0.000	2	0.340	2	0.002	2	0.000	2	11.729	2	0.025	2	1.067	2	12.517	2	0.027	2	5.022	2	0.013	2	1.182	2	5.934	2	0.016	2	-0.140	2	0.003	2	1.053	2	-0.140	2	0.003	2
41	04.04.20	surf dy low 04.04	0.311	2	0.000	2	0.984	11	0.306	2	0.000	2	0.022	2	0.000	2	0.340	2	0.007	2	0.000	2	1.699	2	0.049	2	1.067	2	1.813	2	0.052	2	2.668	2	0.012	2	1.182	2	3.152	2	0.014	2	-0.085	2	0.013	2	1.053	2	-0.085	2	0.013	2
41	04.04.20	surf dyn high 04.04	0.159	2	0.000	2	0.984	11	0.156	2	0.000	2	0.019	2	0.001	2	0.340	2	0.006	2	0.000	2	-0.019	2	0.010	2	1.067	2	-0.019	2	0.010	2	0.113	2	0.004	2	1.182	2	0.133	2	0.004	2	-0.142	2	0.001	2	1.053	2	-0.142	2	0.001	2
41	04.04.20	surf incr dy 04.04	0.337	2	0.000	2	0.984	11	0.332	2	0.000	2	0.012	2	0.008	2	0.340	2	0.004	2	0.003	2	1.791	2	0.011	2	1.067	2	1.911	2	0.012	2	2.787	2	0.011	2	1.182	2	3.293	2	0.013	2	-0.099	2	0.000	2	1.053	2	-0.099	2	0.000	2
41	04.04.20	atl core 04.04.	0.873	2	0.003	2	0.984	11	0.859	2	0.003	2	0.015	2	0.009	2	0.340	2	0.005	2	0.003	2	11.824	2	0.057	2	1.067	2	12.618	2	0.061	2	4.818	2	0.009	2	1.182	2	5.693	2	0.011	2	-0.076	2	0.001	2	1.053	2	-0.076	2	0.001	2
41	04.04.20	ice melt 04.04.	0.295	2	0.002	2	0.984	11	0.290	2	0.002	2	0.022	2	0.009	2	0.340	2	0.007	2	0.003	2	1.879	2	0.045	2	1.067	2	2.005	2	0.048	2	2.559	2	0.009	2	1.182	2	3.024	2	0.011	2	-0.098	2	0.004	2	1.053	2	-0.098	2	0.004	2
																																																				
42	07.04.20	0-5cm 20200406 SYI	0.014	2	0.000	2	0.984	11	0.014	2	0.000	2	0.035	2	0.000	2	0.356	2	0.012	2	0.000	2	0.413	2	0.008	2	0.967	2	0.399	2	0.008	2	0.053	2	0.001	2	1.161	2	0.062	2	0.002	2	1.387	2	0.013	2	1.007	2	1.396	2	0.013	2
42	07.04.20	5-10cm 20200406 SYI	0.022	2	0.002	2	0.984	11	0.021	2	0.002	2	0.021	2	0.000	2	0.356	2	0.007	2	0.000	2	0.296	2	0.003	2	0.967	2	0.286	2	0.003	2	0.028	2	0.005	2	1.161	2	0.032	2	0.006	2	0.880	2	0.002	2	1.007	2	0.885	2	0.002	2
42	07.04.20	10-15cm 20200406 SY	0.034	2	0.000	2	0.984	11	0.033	2	0.000	2	0.014	2	0.001	2	0.356	2	0.005	2	0.000	2	0.185	2	0.002	2	0.967	2	0.178	2	0.002	2	0.018	2	0.001	2	1.161	2	0.021	2	0.002	2	0.437	2	0.018	2	1.007	2	0.439	2	0.018	2
42	07.04.20	15-20cm 20200406 SY	0.039	2	0.001	2	0.984	11	0.038	2	0.001	2	0.019	2	0.000	2	0.356	2	0.007	2	0.000	2	0.241	2	0.000	2	0.967	2	0.233	2	0.000	2	0.091	2	0.001	2	1.161	2	0.106	2	0.002	2	0.682	2	0.001	2	1.007	2	0.687	2	0.001	2
42	07.04.20	20-25cm 20200406 SY	0.021	2	0.000	2	0.984	11	0.021	2	0.000	2	0.017	2	0.001	2	0.356	2	0.006	2	0.000	2	0.287	2	0.001	2	0.967	2	0.277	2	0.001	2	0.054	2	0.003	2	1.161	2	0.063	2	0.003	2	0.569	2	0.008	2	1.007	2	0.573	2	0.009	2
42	07.04.20	25-30cm 20200406 SY	0.030	2	0.001	2	0.984	11	0.029	2	0.001	2	0.018	2	0.001	2	0.356	2	0.006	2	0.000	2	0.272	2	0.001	2	0.967	2	0.263	2	0.001	2	0.043	2	0.002	2	1.161	2	0.049	2	0.002	2	0.758	2	0.004	2	1.007	2	0.763	2	0.004	2
42	07.04.20	30-35cm 20200406 SY	0.043	2	0.002	2	0.984	11	0.042	2	0.002	2	0.015	2	0.000	2	0.356	2	0.005	2	0.000	2	0.293	2	0.001	2	0.967	2	0.283	2	0.001	2	0.084	2	0.000	2	1.161	2	0.098	2	0.000	2	1.091	2	0.016	2	1.007	2	1.098	2	0.016	2
